revision	construction	test_type	accuracy	delta_surps	delta_surps_and
step32976	let alone	NPI	0.9971799210377891	0.19327924638835306	-0.3321299406006991
step32976	let alone	Pseudocleft	0.8939650310208686	0.07953530112969559	-0.23249726697542006
step32976	let alone	CP Conjunction	1.0	-0.6223652424344355	-1.3912413578818763
step32976	let alone	VP Conjunction	0.8589960518894529	0.032372818414060936	-0.26007512559745516
step32976	let alone	VP Gap Conjunction	0.9937958262831359	0.7398159557389326	0.3433165718994098
step32976	let alone	Avg_Test	0.9637149840195525	-0.11651689830546227	-0.6519561884859985
step32976	let alone	Avg_Control	0.9263959390862944	0.38609438707649674	0.04162072315097729
step32976	much less	NPI	0.9983079526226735	0.2267246974502925	-0.3321299406006991
step32976	much less	Pseudocleft	0.9176536943034405	0.13202617606132366	-0.23249726697542006
step32976	much less	CP Conjunction	1.0	-0.5283263816513453	-1.3912413578818763
step32976	much less	VP Conjunction	0.7140439932318104	-0.11026466008773714	-0.26007512559745516
step32976	much less	VP Gap Conjunction	0.8866328257191202	0.5783951732645718	0.3433165718994098
step32976	much less	Avg_Test	0.9719872156420379	-0.05652516937990972	-0.6519561884859985
step32976	much less	Avg_Control	0.8003384094754653	0.23406525658841734	0.04162072315097729
step32976	not to mention	NPI	0.9921037789058094	0.07172160738951999	-0.3321299406006991
step32976	not to mention	Pseudocleft	0.9842075578116187	0.13595494938918715	-0.23249726697542006
step32976	not to mention	CP Conjunction	1.0	-0.6543028408601602	-1.3912413578818763
step32976	not to mention	VP Conjunction	0.7315284827975184	-0.11935833081376129	-0.26007512559745516
step32976	not to mention	VP Gap Conjunction	0.9565707839819515	0.7219577134832177	0.3433165718994098
step32976	not to mention	Avg_Test	0.9921037789058094	-0.14887542802715104	-0.6519561884859985
step32976	not to mention	Avg_Control	0.8440496333897349	0.30129969133472817	0.04162072315097729
step32976	never mind	NPI	0.9898477157360406	0.14224811509310425	-0.3321299406006991
step32976	never mind	Pseudocleft	0.9379582628313593	0.13321086866870413	-0.23249726697542006
step32976	never mind	CP Conjunction	1.0	-0.5560477217811686	-1.3912413578818763
step32976	never mind	VP Conjunction	0.7681895093062606	-0.07671593128794409	-0.26007512559745516
step32976	never mind	VP Gap Conjunction	0.9988719684151156	0.8842825523487807	0.3433165718994098
step32976	never mind	Avg_Test	0.9759353261891333	-0.09352957933978673	-0.6519561884859985
step32976	never mind	Avg_Control	0.8835307388606881	0.4037833105304183	0.04162072315097729
step35974	let alone	NPI	0.9983079526226735	0.18508723198325366	-0.3501749691220911
step35974	let alone	Pseudocleft	0.8386914833615341	0.07234989628573965	-0.1521007441156541
step35974	let alone	CP Conjunction	1.0	-0.6743363959434271	-1.4837950448564936
