revision	construction	test_type	accuracy	delta_surps	delta_surps_and
step35974	much less	CP Conjunction	1.0	-0.26566148046309573	-1.1107005185483878
step35974	much less	VP Conjunction	0.8990411731528483	-0.0029955332519909844	-0.15789738941246415
step35974	much less	VP Gap Conjunction	0.9994359842075579	0.5246590200414513	0.21107073914043256
step35974	much less	Avg_Test	0.9986839631509682	0.20519541645211414	-0.34903440705858957
step35974	much less	Avg_Control	0.9492385786802031	0.26083174339473014	0.026586674863984205
step35974	not to mention	NPI	0.9983079526226735	0.12684916858275058	-0.11589332455238648
step35974	not to mention	Pseudocleft	0.9723632261703328	0.4266301430488668	0.17949062192500545
step35974	not to mention	CP Conjunction	1.0	-0.4553355687900378	-1.1107005185483878
step35974	not to mention	VP Conjunction	0.9740552735476593	0.011899843232079012	-0.15789738941246415
step35974	not to mention	VP Gap Conjunction	1.0	0.661507085293481	0.21107073914043256
step35974	not to mention	Avg_Test	0.9902237262643355	0.03271458094719322	-0.34903440705858957
step35974	not to mention	Avg_Control	0.9870276367738297	0.33670346426278	0.026586674863984205
step35974	never mind	NPI	1.0	0.20314700591382642	-0.11589332455238648
step35974	never mind	Pseudocleft	0.9526226734348562	0.45580093496207524	0.17949062192500545
step35974	never mind	CP Conjunction	1.0	-0.31419571644158534	-1.1107005185483878
